#{"t_start": 1603650717.9308026, "env_id": "CarlaGymEnv-v5522"}
r,l,t
-9.729091,3,1330.173697
12.750796,14,1361.633464
-40.826355,14,1393.45443
23.114689,10,1413.558797
-9.769159,2,1416.640393
-39.197185,15,1455.324803
-8.224693,7,1470.671182
0.794685,9,1490.359387
-19.849377,3,1496.08853
-5.470585,15,1530.517205
-0.979673,3,1535.815118
-20.978842,10,1557.380561
1.517741,15,1594.25286
28.863671,6,1605.766304
0.356738,4,1613.308016
-4.007552,15,1647.787022
-9.388618,2,1651.060415
-2.213409,2,1654.139739
-10.550687,5,1664.307339
-0.92779,2,1667.170449
-9.81796,2,1670.123395
-24.505939,8,1687.348988
-17.393789,7,1702.349288
-8.667851,5,1712.336786
12.690512,14,1744.446841
-4.540393,3,1749.759058
30.814937,14,1780.980455
-42.752065,15,1817.785958
-8.716286,4,1825.361054
-26.399542,8,1841.673344
0.121075,4,1849.840517
-18.698196,3,1854.951966
-10.891712,10,1877.166516
-9.039558,2,1880.32943
-5.866569,11,1905.203132
-9.925561,2,1908.498675
74.33535,13,1934.715479
-27.627332,4,1942.226282
-2.869783,4,1950.07481
-28.012454,6,1962.829816
-16.802255,6,1975.203669
-9.771088,2,1977.937272
-12.0958,6,1989.788916
-19.104528,7,2006.0672
-27.15214,12,2032.67542
-9.811731,2,2036.00727
-9.489611,7,2051.991126
-17.129037,13,2081.21254
1.170031,14,2111.740761
-45.533223,14,2143.013842
-22.859211,6,2155.030704
39.283209,14,2187.548364
-9.769265,2,2190.675769
-9.573686,2,2193.72404
8.784798,15,2229.255363
-9.566095,3,2234.489071
-3.305446,4,2242.031879
-15.780929,4,2249.907633
-15.213941,3,2255.209314
-24.307109,10,2276.679744
-25.203029,14,2308.997854
-9.938974,2,2312.042943
15.66573,15,2350.023513
-10.235789,11,2374.682866
-2.938768,3,2379.829139
-8.599516,3,2385.313023
-55.276955,12,2411.780311
-6.351811,5,2421.296981
-9.886097,2,2424.939103
-5.357954,2,2427.806952
-59.718097,10,2451.337963
0.019135,9,2470.19197
-6.387363,7,2485.022523
-9.473036,3,2490.418261
-3.913335,4,2498.16901
4.578893,3,2504.258811
-8.39842,3,2510.068232
-5.643978,5,2519.29348
-8.614728,2,2522.078217
-1.718739,9,2541.155277
38.887735,13,2566.723069
0.748156,10,2588.969719
7.132614,8,2604.792986
-8.022752,3,2610.378158
-9.613104,3,2616.159077
-68.668829,9,2636.139221
-19.252088,10,2658.528673
-30,3,2663.843355
-6.453137,4,2672.080196
-11.506773,9,2691.970844
-8.649606,2,2694.938884
-39.589624,7,2710.538742
-0.150844,10,2730.382545
-29.6934,8,2748.532322
-1.994842,11,2772.705339
-14.687245,15,2807.867597
3.35205,15,2842.66944
-12.132493,5,2852.362517
1.496587,5,2862.178215
-20.410522,10,2885.068352
-2.107628,2,2888.144532
-9.969651,12,2914.199856
-6.904631,7,2928.359892
-7.859914,4,2935.939766
-27.557621,8,2953.655024
-9.536142,2,2956.692822
-69.74267,15,2995.116367
-50,5,3004.988431
-6.65816,7,3019.949854
-19.858413,6,3033.402653
-1.605356,14,3064.079574
-21.765661,13,3094.00393
-13.887461,9,3114.178596
-20,2,3117.259087
-26.215628,10,3140.6168
-9.825212,3,3146.140155
-2.85961,4,3154.106225
-4.23732,4,3161.64695
-8.039944,2,3164.473952
-9.743403,4,3172.56204
-42.633201,10,3194.936487
-4.867609,3,3200.822231
-9.055559,2,3203.665837
-17.877983,5,3214.508345
-9.911317,3,3220.078006
-29.486741,16,3259.97419
-67.688825,15,3295.602748
-18.471189,14,3327.807143
-18.980985,5,3338.36202
-33.544798,8,3354.959436
-3.609256,15,3391.058513
6.321199,9,3410.289886
-17.846365,9,3430.384608
6.804245,4,3437.671834
-13.065185,7,3452.576769
-2.415921,7,3467.340771
-4.743175,6,3480.088337
-20,2,3483.085869
25.683913,7,3497.719219
7.081695,12,3523.936183
-69.649937,15,3560.935758
-5.049614,5,3570.247075
-9.499055,2,3574.056548
-7.007882,5,3584.036156
-9.860517,4,3592.661251
-21.876577,7,3607.974628
-0.877069,12,3635.234403
-4.756064,10,3656.326469
-19.58009,3,3661.604822
-26.413089,16,3703.870252
-9.754353,5,3714.86745
-19.590755,3,3720.680824
-8.987507,2,3723.647843
-20,2,3726.643675
-29.724694,11,3753.151219
-17.055551,7,3767.873546
-8.95259,3,3773.107571
-8.607108,4,3780.773675
-8.407737,3,3786.4984
-7.08965,15,3823.157861
-2.814475,3,3828.837464
-13.681129,13,3856.808302
-5.873325,7,3871.134877
3.716178,7,3885.470606
0.64128,8,3903.451166
-2.372823,3,3908.98114
64.718676,13,3934.942239
6.957684,7,3949.986018
-15.971923,5,3959.885823
-9.352195,3,3965.251207
10.649582,14,3996.100907
21.145932,7,4010.073269
17.023115,11,4033.402282
-37.805818,15,4069.256116
-39.953457,5,4079.81009
-18.57217,14,4112.820212
-48.233745,9,4132.509947
-8.879544,4,4140.144201
-13.681306,4,4147.520703
-33.516591,8,4165.622468
12.989262,8,4182.291797
10.497954,15,4218.394906
-31.52761,15,4253.614292
-17.850819,5,4263.785523
-49.314513,15,4298.974897
-29.997953,4,4307.606403
-20,2,4310.57659
1.072229,9,4329.837498
-9.849063,3,4335.879943
-8.225807,4,4343.558127
-15.853068,7,4358.482518
8.118814,14,4390.205891
-38.726601,9,4410.660357
2.738184,8,4428.509013
-28.710696,15,4464.811223
-19.657131,6,4478.230989
-16.510119,4,4485.431307
-59.703129,8,4502.89017
39.688823,14,4535.313472
-10.347015,15,4570.292339
-8.978282,2,4573.333009
-9.923234,2,4576.163737
-8.062296,2,4579.120103
41.006529,13,4608.46196
-18.930029,4,4616.370282
-17.524367,6,4628.539049
-25.443242,12,4654.514205
-7.205864,4,4662.521525
-19.313186,5,4674.609764
-31.78512,15,4708.377331
-19.786242,5,4719.657722
-29.939305,7,4735.785035
60.863489,14,4766.290288
-17.88772,13,4796.732778
-23.550813,12,4823.300537
-19.602719,10,4845.870954
-18.858158,8,4863.135669
-9.507739,2,4866.314351
-57.580271,11,4892.083445
27.333005,14,4922.567331
-15.695217,15,4957.939824
7.513496,15,4993.9099
-4.367511,4,5001.762927
-2.017362,5,5011.489276
-9.878892,2,5014.414022
-7.377551,6,5027.11458
-28.655086,5,5037.56505
99.63155,14,5067.987313
0.512932,15,5102.34577
-9.997363,2,5106.34416
-4.384702,4,5113.86445
-9.90158,2,5117.655589
4.239771,4,5125.11489
-22.90547,7,5139.160219
3.450023,15,5174.910264
-7.079606,6,5186.725995
-37.966034,15,5221.97315
-19.329182,7,5237.584916
-9.383696,4,5245.449941
-9.96348,4,5253.815393
-19.654793,6,5266.776082
-18.669535,4,5274.728571
-12.109792,13,5304.660629
-38.791649,15,5341.4901
-38.81892,8,5357.242038
-18.157206,4,5365.364568
9.691332,6,5378.365766
-8.417946,2,5381.510829
66.814639,14,5413.232879
-29.996642,4,5420.683808
-50.217994,15,5455.110433
-34.612461,9,5475.465735
-5.596171,3,5480.527298
-9.939319,2,5483.744834
-6.563278,7,5498.140086
-40.51315,9,5518.280062
-14.289582,6,5530.0307
-7.526414,2,5533.209249
-7.870983,4,5541.463671
-9.307391,6,5553.82708
-9.919785,8,5572.283273
8.245056,4,5579.7053
-7.555924,4,5588.190631
-4.810129,3,5593.422894
-32.364545,15,5631.110615
-15.995725,6,5643.379762
35.272688,13,5670.342079
-4.631361,4,5677.228588
-71.635149,15,5715.454792
-1.505188,14,5745.231998
-8.880351,3,5750.664083
-16.479935,10,5773.341264
-34.948398,8,5790.942154
-15.064829,6,5803.561582
-36.431652,15,5840.599816
9.231703,3,5846.194091
-17.735117,6,5858.906422
-8.9813,10,5881.774225
-4.545887,7,5896.070647
-8.981171,4,5903.807186
-16.95055,12,5931.026053
5.374008,3,5936.375338
-9.57899,5,5946.357357
10.192652,5,5956.202129
-36.666112,15,5994.393825
1.848483,14,6025.426235
8.689582,14,6056.351461
-2.556623,3,6061.877417
-58.44387,11,6085.855138
67.860815,14,6116.690836
-14.271012,12,6143.372776
-35.72477,12,6170.888762
2.757419,8,6188.082337
-2.146579,5,6197.576474
-8.438272,6,6210.091083
-6.000221,13,6240.308815
-9.07472,3,6245.865595
-9.730297,4,6254.030925
-9.936531,2,6257.113534
-29.421923,5,6267.553493
-50.848734,14,6298.539207
-79.912487,16,6338.974395
-28.492031,15,6374.804301
-17.231942,8,6393.0528
-15.264774,6,6406.162657
-8.641021,3,6411.91145
-33.005953,15,6449.515805
5.854939,7,6464.933717
-11.539353,12,6491.962353
-30.376905,15,6527.565455
9.302848,4,6534.68688
-0.661037,7,6548.851814
-9.837923,2,6551.765538
-12.741666,13,6581.696422
-9.901735,5,6592.417994
-19.483674,5,6602.59503
-67.994711,15,6637.750528
-20,2,6640.675969
-26.932708,15,6674.856268
-6.704636,3,6679.880725
-9.971425,3,6685.533893
-5.145456,9,6705.521163
-14.335773,7,6719.878426
-27.88127,7,6734.020626
-50,5,6743.143808
-9.032948,2,6746.337649
-33.293119,7,6760.742791
-5.234374,5,6769.980921
-20,2,6773.232756
4.881504,4,6781.183272
-27.206012,9,6801.28421
-17.133818,7,6816.147873
-8.941355,13,6845.416761
-6.868293,2,6848.447423
-16.406805,3,6853.389811
-9.227899,3,6858.960968
-22.040232,15,6894.847381
13.004744,15,6931.227579
-3.034021,15,6968.835769
-9.833473,2,6971.875909
-8.04009,2,6974.748693
-9.384649,3,6980.234089
-3.113526,3,6985.340835
-80.482317,15,7023.567398
9.427534,3,7028.395341
-23.236733,7,7043.292186
-6.034055,2,7046.575122
-9.851149,3,7052.343511
-13.971695,4,7061.134825
-41.179617,13,7088.983261
4.488419,5,7099.038718
-19.460067,13,7126.891793
-57.445319,14,7158.028542
-9.97669,2,7161.394453
10.910349,14,7191.526782
-11.688011,5,7201.278934
-30,3,7207.882574
5.947789,8,7225.197011
-43.253367,15,7261.24984
-5.43074,6,7273.430104
-37.960805,12,7301.213513
-4.523235,2,7304.431887
-8.407016,10,7326.869485
0.996211,14,7357.922385
-19.611127,7,7373.820231
37.920212,7,7388.051603
13.508359,10,7410.52271
22.462061,13,7436.686465
-81.081107,15,7472.784198
-9.89293,2,7475.864817
-9.255664,4,7484.139674
-28.814298,15,7520.760386
-28.027035,11,7545.71146
-9.024797,3,7551.266784
-5.174125,3,7556.74121
-39.661316,9,7576.744678
-38.500573,15,7614.779289
-9.340212,3,7619.764029
-2.338441,10,7641.851068
-35.467306,10,7663.646779
-14.254159,6,7676.123273
-2.669491,4,7683.827246
0.462513,5,7693.363736
-52.009506,9,7713.154227
-22.732867,14,7746.214849
23.605558,6,7757.400927
6.686484,4,7764.885482
-40.479946,15,7799.791822
-43.841173,15,7833.820439
-4.04721,5,7843.987201
-1.064542,6,7856.189499
-7.625928,5,7865.956036
-26.782993,12,7893.540622
-9.015426,2,7896.453934
34.648891,12,7921.495495
-38.546044,8,7939.47526
-47.696291,9,7960.250105
-21.199505,11,7982.447325
-9.720362,5,7993.268812
7.369113,14,8027.50856
-48.80003,9,8046.290202
-29.662801,15,8083.9238
-14.251539,6,8096.853849
-9.41438,2,8100.428991
-20,2,8103.385841
-6.955544,2,8106.802796
-59.417501,10,8131.167711
-21.627218,7,8146.308245
-9.822118,4,8154.435159
-22.264497,15,8188.818447
-28.649653,8,8206.618574
-9.125436,2,8209.583581
-37.073377,7,8225.787273
0.468313,3,8231.726783
12.622706,9,8250.720874
2.656125,15,8284.86269
-6.804702,4,8292.13776
-0.867028,6,8304.250904
-14.656259,3,8309.598079
-19.895558,6,8323.019979
2.536925,14,8353.354717
-7.181076,2,8356.060227
19.616176,11,8378.341747
-23.380907,9,8397.756645
-9.393044,4,8406.658682
-25.019172,8,8424.319554
-19.070702,7,8440.419113
-38.738334,10,8462.634025
-45.867539,11,8486.535528
1.078215,4,8494.160132
43.330747,14,8526.115595
38.988986,13,8552.094625
-11.303827,7,8567.054096
-1.684804,4,8575.162622
-9.921641,5,8586.01157
-8.661913,2,8589.176718
-39.791038,10,8612.977652
-20,2,8615.933602
-44.056747,10,8638.214608
-4.546697,3,8643.460224
-8.257449,10,8666.098456
-7.176922,9,8685.213455
-28.545844,6,8698.366713
-19.962826,13,8726.7533
-29.033815,15,8763.85815
-7.32151,12,8789.95579
-1.956369,6,8802.051899
-10.926702,3,8807.109761
-8.067892,15,8842.460289
-6.992008,7,8857.023015
-29.864661,9,8878.397263
-9.446464,6,8891.443771
-28.409352,6,8903.835903
-69.780383,11,8929.830464
-2.114847,2,8932.86356
-46.152915,14,8964.551787
-10.171965,14,8998.05462
-9.499152,2,9000.971266
7.118189,6,9013.149206
-19.662602,4,9020.813117
-9.986347,2,9023.931683
-33.552496,6,9036.169767
-29.282408,15,9072.860937
-19.733092,7,9088.928038
10.048856,4,9096.449965
-28.594759,6,9109.062944
-2.970889,5,9119.338861
31.291495,11,9142.020725
25.535903,14,9172.474382
-36.223786,9,9192.801002
-39.783238,12,9222.739802
-35.203063,11,9246.921547
-57.182071,13,9272.853814
-59.887502,9,9293.260333
-9.064715,2,9296.333218
-9.094446,2,9299.499269
9.525228,14,9331.370084
-5.181656,11,9356.017044
-20.747797,9,9376.72808
-50,5,9387.577929
-27.765458,6,9400.264451
-29.658906,8,9418.266437
-20,2,9421.183835
-9.015869,3,9426.410435
0.938244,8,9442.878675
-0.499088,4,9450.009699
-25.706369,9,9470.252536
-39.576785,11,9495.616969
-18.519789,8,9513.773343
-9.196538,2,9516.662961
-19.978482,3,9522.005269
-48.289021,10,9545.086987
-9.411078,2,9548.1594
16.320374,14,9580.006683
-28.096471,11,9606.037424
5.56541,3,9611.216241
-44.792261,15,9647.678027
-20.097669,14,9679.905154
-1.943084,11,9704.705614
-8.899183,8,9722.184855
-0.136165,9,9741.55762
-6.747604,5,9751.343977
-30,3,9757.084203
-6.738904,5,9766.965847
-6.017236,7,9781.991613
-19.659405,15,9819.731259
-29.413386,9,9839.087457
-8.284237,15,9874.185485
-9.372065,2,9877.203979
28.767651,13,9904.607686
1.878497,14,9935.615831
-9.894094,2,9938.608665
-9.815579,2,9941.776738
-9.74957,2,9944.768545
-29.099177,6,9957.448162
-30.935859,14,9989.008056
-9.350728,13,10017.798194
-7.171535,4,10025.507599
-38.902429,15,10063.122294
-1.855526,7,10078.146018
-14.387248,11,10103.10183
-6.899457,3,10108.581706
-4.375441,5,10118.44163
-8.889704,2,10121.362485
-7.567389,3,10126.741597
-4.673793,4,10134.31256
5.436392,3,10139.41041
-9.618444,3,10144.762131
-9.925931,2,10147.717501
-5.358918,3,10152.904567
3.267373,3,10158.108679
-4.203542,3,10163.544078
-44.662656,14,10195.601219
-2.428245,4,10204.054258
-19.78695,5,10214.616763
-9.044123,4,10221.551034
-1.020484,10,10242.848949
9.608946,10,10265.988435
-18.503041,4,10273.525168
-2.0426,8,10290.820013
-8.977482,2,10293.821648
-7.067744,4,10301.01974
-1.301272,9,10320.658595
-4.040867,3,10326.005409
-6.88335,3,10331.232425
-3.470098,8,10348.692196
-19.753731,11,10372.919832
-4.113794,11,10397.300588
-29.775606,9,10417.917492
-32.720373,7,10432.670228
-19.40219,6,10445.029896
10.051026,5,10455.304816
-48.435575,16,10498.81932
-34.398492,10,10521.71472
-7.997704,2,10524.751467
-28.821864,9,10545.587014
-8.061382,4,10553.279803
-19.059765,11,10578.012676
-5.261593,3,10583.620819
-65.804862,15,10620.029894
-14.457275,9,10639.306613
0.395655,15,10673.780317
-28.216638,15,10710.578399
-78.488593,14,10744.552095
12.123783,14,10773.231571
-78.894757,15,10810.59449
-9.175896,7,10825.817816
-8.783532,2,10828.814232
-2.73205,8,10846.096292
-24.371601,6,10859.137761
13.278644,7,10873.669341
-3.086625,15,10909.137
-20,2,10912.012675
-26.399099,7,10928.282994
-9.403417,3,10933.29017
-9.451767,4,10941.130271
-28.188907,6,10953.758701
-40,4,10960.96862
6.430989,4,10968.924479
-12.56772,11,10993.329567
9.272165,8,11009.751022
-30,3,11015.30808
4.303527,3,11020.745848
-1.945031,14,11053.373801
-6.926533,3,11058.636244
5.732571,8,11075.389157
34.452489,14,11106.668632
-39.893901,5,11117.086703
54.045843,14,11148.649141
-68.986626,15,11187.106878
-9.367963,2,11190.157706
-23.130785,14,11221.679153
-57.707171,15,11258.080652
-9.904537,5,11269.051683
-9.027019,3,11274.81408
-18.22772,5,11284.552599
-69.444158,15,11322.692529
24.876274,13,11350.945797
-17.504562,10,11373.661992
-8.959767,6,11386.250191
-9.658326,2,11389.372711
-9.88972,2,11392.406992
34.676953,12,11418.736708
-9.95816,2,11422.433335
-58.320232,10,11446.308638
19.509369,14,11478.279323
-19.845098,5,11489.069814
-44.346167,14,11521.729237
58.068955,14,11553.173235
-38.60356,15,11589.130686
-15.771179,7,11604.152549
-47.59122,8,11621.93481
-18.415424,14,11654.191718
-29.228034,6,11667.030586
-49.882038,12,11693.338969
-9.883837,2,11696.757471
8.945355,12,11723.813967
-9.515794,4,11731.395431
-5.688202,3,11736.498761
-12.42008,11,11760.406152
-7.437901,10,11781.493407
-7.5048,3,11786.692393
-40,4,11794.097418
-7.574875,4,11801.747174
-9.916389,2,11804.790432
-11.480441,10,11826.799132
-4.910683,11,11851.440061
-9.923072,3,11856.810143
-6.688313,5,11866.863921
-9.775118,3,11872.317332
-14.658955,8,11889.614144
1.72362,3,11894.760228
-30,3,11899.865782
-9.151838,5,11910.750428
-8.38197,2,11913.753291
-67.183691,10,11934.850163
-14.201111,8,11952.488196
-19.839895,8,11970.9516
-27.962456,10,11992.352019
0.878898,5,12002.037957
10.383232,10,12023.742654
-17.81648,10,12046.743126
8.93167,3,12051.697088
-4.062587,3,12056.968416
-4.918772,8,12074.434526
-35.329563,15,12111.022249
-9.878781,2,12114.500222
-47.490739,14,12146.563973
-13.658373,7,12161.377828
18.736123,9,12180.623695
-20,2,12183.442761
-43.330718,13,12213.453276
-47.592362,12,12241.565257
-59.930169,9,12263.272087
-11.179942,5,12274.159554
-29.681802,6,12287.526077
-18.62722,15,12324.640463
11.307424,11,12347.838817
-1.445472,14,12380.120643
-19.50205,15,12417.696787
-8.301816,5,12427.470661
-4.288283,4,12434.888517
-3.747006,15,12470.193033
-7.245132,2,12473.200189
56.655672,14,12504.507775
-9.091706,2,12507.33866
-5.435725,10,12529.620832
-38.778303,13,12560.576803
-18.235031,4,12568.36461
-9.930866,7,12584.526368
23.419158,14,12614.542466
-16.68766,12,12642.052664
-17.50269,8,12659.613035
-7.363561,4,12667.458658
20.145651,15,12702.618092
-1.300286,9,12722.769885
-9.752611,2,12725.59196
-29.417394,5,12736.000986
-9.858495,2,12739.001253
0.957255,3,12744.144053
-10.726373,5,12753.423788
-0.784997,2,12756.420983
-35.865762,15,12792.783218
-2.29161,9,12811.6059
-47.928057,10,12834.668127
-44.073117,7,12851.599506
-13.480851,5,12861.338266
-21.150557,10,12883.220005
16.276833,14,12914.480073
-46.274916,15,12953.291947
-49.326126,10,12976.119566
-20.519665,15,13011.567226
-9.898624,2,13014.602278
-9.515086,3,13020.234952
-88.918144,15,13056.761089
-7.641293,3,13062.502585
-7.295983,3,13068.151015
-19.645334,9,13088.722625
28.565578,14,13122.645746
-39.971899,8,13141.801625
-6.700537,13,13170.619392
-26.978464,12,13198.702684
46.610372,14,13230.088727
0.864933,4,13237.721123
-8.483661,14,13269.344639
-7.260908,4,13276.93999
-13.632807,3,13282.093203
-7.776126,8,13300.03861
-40.316936,9,13318.905962
-9.824159,3,13324.605573
-59.345708,15,13359.839
2.284413,3,13365.030153
-8.943194,2,13367.922732
-4.535062,5,13378.177333
-9.374362,11,13403.020496
-7.564441,5,13413.501456
-18.851879,3,13418.992776
-1.819762,2,13422.000902
-38.576505,15,13456.572714
4.761019,14,13488.086664
-9.291099,5,13498.035118
-56.771304,15,13534.391882
-18.29209,6,13547.340154
2.000216,12,13574.007629
-4.570647,3,13579.244546
9.412673,12,13603.939528
-9.872259,6,13616.658915
-5.399691,3,13621.678779
-16.104884,15,13658.741004
-61.196942,15,13696.540977
10.293386,10,13718.731729
-5.398286,4,13726.611435
-1.404074,2,13729.445145
6.051383,15,13766.037393
-28.019388,6,13779.115446
14.108578,14,13808.558089
-4.560315,2,13811.730424
-17.771711,3,13817.214679
10.379769,8,13834.551383
-5.342007,15,13870.529697
-0.386841,15,13906.108434
-9.944189,2,13909.207201
-4.429053,6,13921.720201
-9.568538,2,13924.762765
-3.897944,8,13940.807703
-29.491715,11,13966.52882
24.5575,6,13978.658661
26.178926,13,14005.471577
-5.826297,15,14041.782151
-0.972742,14,14073.97198
-39.354984,5,14084.645787
-9.752619,3,14090.478503
-7.176697,2,14093.430906
-2.648851,2,14097.294031
-6.506621,2,14100.225576
-21.770121,15,14138.719366
-36.355448,10,14161.12968
-29.736365,15,14197.940462
-19.055429,3,14203.500578
-29.066618,9,14223.892791
-10.0469,14,14256.256475
-9.78001,2,14259.288316
-64.354948,15,14295.337431
-25.469477,6,14307.800897
-19.639862,7,14323.613395
-46.734277,9,14343.197809
-9.638919,2,14345.983429
-9.453418,2,14348.786929
23.46524,14,14380.71645
-4.399104,4,14389.218957
-3.996603,3,14394.406121
14.644037,15,14433.083394
-26.355214,10,14455.121443
-8.600237,2,14458.331913
-19.998219,3,14464.428481
-15.518661,7,14479.152082
-3.701274,14,14509.619462
-29.663244,5,14519.893908
-8.753789,7,14535.159593
-9.679917,6,14548.000414
5.3095,7,14563.015983
-5.547104,3,14568.119133
-44.492964,15,14606.447412
-8.413107,3,14612.17602
-8.877469,3,14617.760262
-16.723494,4,14625.260076
-8.203295,5,14635.581623
6.937608,15,14671.751589
5.024217,11,14695.798638
-28.320323,14,14727.60973
-9.926566,2,14730.653928
-19.92723,3,14736.343341
-9.561259,3,14741.694154
-16.653978,6,14754.629657
-39.409096,9,14774.926753
-39.432599,9,14795.490886
-18.351724,6,14808.325404
-24.026487,6,14821.040484
-29.318349,4,14828.673689
-64.994733,11,14853.204227
-40.334219,15,14887.359856
-1.138108,5,14896.880596
-38.361722,7,14911.454025
-30.385201,12,14937.13893
-9.802689,3,14943.025769
-17.146298,15,14980.436058
-8.983657,4,14987.823139
6.64763,3,14992.812711
-3.752434,6,15004.972793
-68.104741,13,15033.799539
-5.442469,3,15038.985861
-17.872682,15,15076.794021
-19.247113,4,15084.699332
-13.276848,7,15099.941192
-18.346449,11,15125.106532
-9.372323,11,15149.38824
-19.221687,5,15159.209184
-9.847077,5,15169.507622
-26.690457,10,15191.323501
-3.729482,4,15199.174158
-18.363555,10,15221.638632
39.249777,13,15247.836422
-7.684053,4,15255.308962
-29.19827,6,15268.001904
-19.995161,3,15273.805852
-54.863282,15,15309.993239
-34.438673,6,15321.747527
75.387348,14,15353.521306
-47.671856,8,15371.56585
4.133378,15,15406.844908
-7.233779,15,15444.531797
-20.823564,7,15458.60354
-6.938456,8,15476.169175
-19.997614,3,15481.729865
-2.661602,14,15512.870647
-18.803797,10,15535.991719
-19.080084,3,15541.716486
-29.321923,5,15551.996337
-27.251286,15,15590.885018
-9.294606,3,15596.149291
-29.763891,15,15632.446362
-19.7582,4,15640.712526
46.726495,13,15666.997875
-0.842271,3,15672.359906
-12.337066,4,15680.229536
-28.478912,4,15687.938851
-37.038719,15,15726.33683
-9.547836,5,15736.752554
-61.219405,16,15776.516337
-9.393366,3,15781.913966
-39.983539,6,15795.626225
-7.50876,4,15803.295451
-8.946979,3,15808.60181
-20,2,15811.781723
-9.569765,2,15815.11998
-39.407332,13,15846.288806
6.48879,3,15851.184482
-24.938998,11,15874.845379
-6.178011,9,15893.625063
-8.700963,2,15896.502307
-19.045257,15,15931.348224
46.791824,14,15961.923461
14.919089,14,15992.089406
-16.356666,10,16014.174993
0.934507,4,16021.593734
5.418211,14,16053.522184
-7.82459,4,16061.18645
-2.053798,7,16075.507562
2.525231,4,16083.258828
-2.742438,2,16086.255107
-9.993774,2,16089.403847
12.192236,14,16119.843961
4.763776,13,16147.86995
16.417156,15,16183.054508
6.859937,4,16190.543367
-18.353103,4,16198.515403
0.745384,8,16215.908585
-8.375992,3,16221.18625
-9.179848,8,16240.212294
-0.424457,3,16245.514944
-9.434316,2,16248.476743
-7.315405,8,16265.633739
15.933108,6,16278.653158
26.421517,11,16301.9979
24.673335,7,16316.80282
-8.636351,2,16319.788631
-6.496606,10,16341.703079
5.903636,3,16347.681383
-8.987809,2,16350.601996
-19.06031,9,16370.747805
-19.922718,3,16376.184031
-49.569967,8,16394.423491
-22.542146,14,16425.522605
-29.757852,6,16438.247912
-40.884819,14,16470.56346
-28.37312,9,16490.566641
-19.044676,6,16503.565442
-7.609429,9,16523.376899
-8.926944,3,16528.759015
76.837538,14,16559.011357
11.18636,14,16589.938112
-8.577948,6,16602.498052
1.437084,4,16610.098355
-9.179301,3,16615.721198
-38.21364,15,16650.010031
-7.312823,2,16653.219493
-20,2,16656.183824
-9.142123,4,16664.075941
-19.962119,3,16670.211455
-8.584436,4,16678.023026
-0.763587,7,16692.489136
-68.443791,8,16708.985092
4.267592,4,16716.229099
2.397112,11,16741.043642
-2.698216,2,16743.959212
-8.728399,2,16746.986135
-10.059873,7,16762.316384
-4.229453,4,16770.063856
-17.699245,14,16801.972213
-12.754362,5,16811.573568
-9.947621,3,16817.12801
9.564976,15,16851.970131
-9.871839,2,16855.170732
-29.190791,9,16875.599095
9.87151,7,16890.060431
-34.658804,15,16926.498086
2.716323,15,16962.384917
-18.567595,9,16982.042431
-13.322504,15,17018.015045
-11.771202,14,17049.051605
