#{"t_start": 1599237052.6880505, "env_id": "CarlaGymEnv-v5522"}
r,l,t
-79.986797,11,2257.327115
-79.979143,10,2281.709365
-110,11,2310.337185
-89.695563,10,2336.13131
-76.746519,10,2360.504257
-89.618835,10,2383.852588
-2.396522,3,2388.635233
-89.994526,10,2414.393704
-9.232311,2,2417.607697
-9.313254,2,2421.17811
-62.086888,10,2444.552556
-100,10,2469.163368
-89.806582,11,2497.254631
-89.850384,10,2521.409532
-100,10,2546.481493
-79.478801,11,2574.46327
-100,10,2598.18485
-100,10,2622.34926
-8.110614,2,2625.37148
-89.876442,10,2648.897743
-79.954844,11,2677.578205
-99.988775,11,2707.026815
-100,10,2731.279212
-88.496566,10,2755.640167
-9.931772,2,2759.454933
-68.379487,10,2784.59552
-4.671677,2,2787.870684
-99.951945,11,2816.588399
-74.816206,10,2840.205895
-72.141073,10,2864.36059
-74.801499,10,2889.735669
1.79171,10,2914.38808
0.590854,10,2940.271148
0.143796,11,2968.300025
17.923081,10,2991.834636
0.652887,10,3018.11605
12.653503,10,3042.523832
1.157081,10,3067.127966
0.688608,10,3092.412753
0.290122,11,3120.341057
0.563532,10,3145.934949
-8.161043,10,3170.206034
1.039262,10,3195.207465
0.600256,5,3206.393156
3.525065,10,3229.95709
0.238481,11,3258.175407
20.171883,9,3277.926408
7.974008,10,3302.682958
0.915928,10,3328.582172
-8.82204,4,3336.070653
0.224579,11,3364.068178
2.979071,10,3389.38743
1.716233,10,3413.992275
0.055641,11,3443.869371
0.246215,10,3469.220215
0.743057,11,3496.723895
0.171097,11,3525.75627
0.448136,10,3552.046568
-29.345897,11,3580.169887
0.245725,11,3608.427733
12.582115,10,3631.23033
-9.618417,10,3656.908683
2.837537,10,3681.608615
0.352121,10,3706.063139
7.485071,10,3730.56841
-35.56554,10,3753.982715
34.253824,10,3775.626636
10.90008,10,3799.25885
1.59741,10,3823.23477
1.554766,10,3848.021112
2.34654,10,3871.965557
-47.74293,10,3896.386077
3.710203,10,3920.822629
6.996932,10,3945.119502
44.866526,9,3966.220104
3.052106,10,3989.911543
0.345957,10,4015.487506
14.709989,11,4043.648558
-11.763842,10,4068.795019
32.336668,9,4088.405969
14.97004,10,4111.829388
5.62158,10,4134.449129
2.195225,10,4157.889688
1.771887,10,4183.404202
-9.778387,4,4191.199231
1.514883,10,4217.567431
2.415509,10,4241.407382
5.166468,10,4265.038205
15.817467,10,4291.520466
0.16655,11,4320.916883
7.226032,10,4344.65344
0.509509,11,4372.343327
0.320116,10,4398.72629
-9.332016,10,4422.901905
0.145458,11,4451.758134
2.262461,10,4477.241477
1.516311,10,4502.57785
8.22594,10,4526.095968
0.401295,11,4555.021205
0.390914,10,4581.165762
1.864861,10,4604.860239
13.869676,10,4628.66153
6.47837,10,4653.264458
0.245236,11,4682.33417
-3.605682,8,4699.336466
12.131258,10,4723.128995
0.553138,10,4748.250141
-8.083227,5,4758.827809
1.97009,10,4784.138349
0.515013,11,4812.021105
0.77942,10,4838.106109
-9.456293,10,4863.797181
17.734579,10,4886.77846
6.182287,10,4909.785316
2.684879,10,4934.232209
1.138972,10,4959.654146
3.597996,10,4984.145106
-13.541218,10,5009.217126
39.490611,9,5029.280313
1.219194,10,5053.702039
-35.202562,10,5077.06216
3.398079,10,5101.085931
0.332888,10,5126.54071
-6.882323,10,5149.406788
0.506246,10,5174.456375
3.983633,10,5198.53463
0.36934,11,5227.532261
-59.977851,11,5256.823114
2.352857,10,5281.470269
1.539997,10,5305.712211
0.330502,11,5333.958878
0.234324,11,5363.006235
-7.804111,9,5384.004199
3.031108,10,5408.899923
1.275274,10,5433.599182
0.718875,10,5458.985454
0.495384,11,5489.003451
1.030939,10,5514.023255
3.733193,10,5538.367554
-38.395983,11,5565.755419
1.082652,10,5589.907889
0.365716,11,5619.137835
0.682233,10,5644.774942
0.467376,10,5669.530273
0.808138,10,5694.13108
4.82566,10,5718.265302
4.701674,10,5743.508453
0.159064,11,5772.486723
1.014851,10,5797.117698
3.431445,10,5821.774038
4.577246,10,5845.355175
-29.781117,11,5875.000709
0.928726,10,5899.622115
0.265328,11,5928.902467
0.169519,11,5959.613758
0.551989,10,5985.7039
17.098191,11,6014.990431
0.921328,10,6037.850863
0.694033,10,6063.253442
0.520963,10,6088.584562
0.287472,11,6118.080184
1.51658,10,6143.505673
9.731298,10,6167.013162
23.317691,9,6186.952035
35.782212,9,6206.152112
1.856552,10,6231.107172
0.187399,11,6259.662918
0.341382,11,6286.403829
6.184285,9,6306.768662
0.674346,10,6331.679598
0.677757,10,6357.195213
0.748817,10,6381.967481
3.641823,10,6405.762991
86.190059,9,6423.581348
0.060397,11,6453.512469
0.195217,11,6482.773483
0.357372,10,6508.789984
5.412051,10,6532.491244
7.858994,10,6556.021684
6.620943,10,6579.2012
0.564258,10,6604.97347
2.608223,10,6630.353399
2.704417,10,6654.406221
0.464795,11,6683.632417
0.903846,10,6708.708292
0.28321,11,6738.630872
0.966006,10,6763.726878
0.25274,11,6791.746813
2.553638,10,6817.037694
0.163439,11,6846.272439
1.255513,10,6870.810631
0.379182,10,6896.620078
0.28637,11,6924.697696
0.719316,10,6949.254
4.841697,10,6972.685425
4.023186,10,6996.637529
1.058176,10,7022.927091
18.520842,10,7045.878616
0.282988,11,7074.285077
1.201374,10,7098.970116
1.110427,10,7124.18632
1.9361,10,7148.686623
5.053912,10,7175.02415
0.668624,10,7199.710272
0.406521,11,7228.042446
16.388525,10,7252.957808
-8.6936,9,7273.856554
-9.358,3,7279.31725
1.550494,11,7308.927746
27.091584,10,7332.590509
23.954644,9,7353.02652
1.284815,10,7377.851772
0.386682,10,7403.337466
15.252402,10,7429.212942
2.748586,10,7453.327866
15.333832,10,7478.289189
6.606439,10,7502.951622
0.513944,10,7528.65069
-9.134755,2,7532.055628
0.890639,11,7560.184036
0.454966,10,7585.565205
0.649315,10,7610.776989
0.361114,10,7636.682367
10.08725,10,7660.98901
-9.986275,2,7664.850044
-8.413086,5,7675.326921
12.097592,10,7699.300952
7.111538,3,7704.251651
0.270559,11,7732.306
-9.924309,2,7735.785769
4.220918,10,7759.34294
2.303074,10,7783.688937
4.509651,10,7807.097314
28.690717,10,7830.144612
6.911621,10,7853.684693
-13.074477,10,7878.152903
-9.01478,10,7901.14114
0.43201,10,7925.518126
20.242558,10,7951.282348
2.806746,10,7976.952195
5.639515,10,8001.617289
26.00895,10,8023.890625
-7.568838,8,8041.865534
18.5244,8,8059.790627
8.535573,10,8084.945563
35.900696,10,8108.427937
3.110562,10,8132.741953
4.958954,10,8156.571568
1.214431,10,8181.698024
0.328649,11,8210.673948
0.04468,11,8242.146071
43.340007,10,8265.253565
-8.78876,10,8287.378205
30.370201,10,8310.962839
13.86822,4,8318.39685
1.219844,10,8342.799201
22.157835,10,8366.549442
-7.669624,4,8374.021178
0.620751,10,8398.557968
10.181896,10,8421.786609
17.54181,6,8433.143391
-8.527459,5,8443.470861
24.242346,10,8466.994359
0.566623,10,8492.803365
-9.902028,5,8503.95177
-9.863454,3,8509.230025
7.643997,7,8524.32535
9.201944,10,8548.739814
2.120245,10,8573.84832
-0.653454,9,8593.510498
-5.581384,6,8606.033186
0.396644,10,8631.369511
-8.698631,3,8636.810316
-5.803015,5,8646.957584
13.463337,10,8672.455549
5.647152,10,8697.020237
1.831471,10,8721.612012
2.662634,10,8746.011447
0.313151,11,8773.939436
4.170962,4,8781.733213
3.154546,10,8806.389255
0.683634,11,8834.621106
5.737579,10,8859.052787
5.904704,10,8882.12877
9.749901,10,8904.831105
0.591197,10,8930.053617
0.135737,11,8959.016644
1.484493,10,8983.967359
-0.172013,5,8993.455107
1.11975,10,9017.54226
0.886661,10,9043.15484
19.719281,11,9071.374892
0.97333,10,9095.483726
-8.777586,5,9106.242074
14.129408,5,9115.914698
3.064278,10,9139.991275
9.915453,10,9163.182041
-4.962768,11,9189.001878
1.79644,11,9215.987848
10.483415,10,9239.271218
1.378856,10,9264.045329
6.808626,3,9269.484906
0.19205,11,9299.549589
21.48681,11,9326.817714
-9.245663,11,9352.664091
14.799321,5,9362.389693
8.884068,7,9378.550641
-4.44209,5,9388.512235
29.161901,10,9412.139712
0.821921,10,9436.296748
-8.774886,2,9439.86827
5.732098,10,9463.975246
18.075952,5,9473.6524
-6.247815,6,9486.023206
-7.943103,6,9498.571089
-7.142237,5,9509.004511
14.981619,10,9532.087265
16.321887,11,9560.230769
17.734209,11,9590.156652
8.828807,6,9602.036966
-9.874357,2,9605.772893
-2.653416,8,9622.372751
10.802104,10,9646.947685
-8.303304,2,9650.30638
0.589494,10,9676.534588
7.83965,10,9701.131747
30.522725,10,9724.11905
3.328999,10,9748.649974
0.649823,11,9775.152177
-9.832773,6,9788.26599
8.11394,10,9812.977662
13.668205,10,9835.188895
16.893057,10,9859.121679
16.067741,10,9882.652327
1.13558,10,9906.866563
3.670272,10,9931.183733
3.637738,10,9955.701234
17.366827,10,9979.55599
5.375032,10,10003.135196
-8.152786,10,10026.534611
-8.604787,2,10030.013895
-8.771601,2,10033.423412
3.947434,10,10056.767046
36.320564,9,10076.19027
0.849026,10,10101.283239
29.752829,10,10123.541684
6.787502,10,10149.495468
4.020236,10,10174.875841
-8.305019,8,10192.39945
1.636821,10,10216.139585
-9.729232,6,10229.503885
0.504714,11,10256.357031
1.112442,3,10261.785756
9.227287,8,10280.502375
-9.783257,11,10308.030528
3.398687,10,10332.110652
-3.222212,7,10346.956977
0.516186,11,10375.600052
0.536632,10,10401.00859
7.547217,10,10424.588648
13.844904,10,10450.168988
5.093641,10,10473.274152
0.731265,10,10497.841996
1.642457,10,10522.63305
0.374431,10,10548.71488
2.761584,10,10573.608757
0.313982,11,10601.868794
21.15968,9,10621.945796
17.737499,10,10644.679305
24.750394,10,10666.376969
0.192453,11,10694.652215
1.081029,10,10719.521087
1.759421,10,10745.273287
3.902806,10,10769.032252
0.731236,10,10793.455927
1.049688,10,10817.552335
-1.74428,9,10837.818076
0.447423,11,10865.596514
1.695567,10,10891.277757
0.500071,10,10917.471573
1.781979,10,10942.375072
-19.888207,11,10971.801023
16.685868,11,10999.799153
10.440014,10,11024.433127
1.542952,11,11051.772495
-8.099847,2,11055.424933
8.055285,10,11079.434255
0.10172,11,11109.472674
8.751689,10,11134.100049
86.412768,9,11151.940747
-9.504867,2,11154.879451
21.875942,10,11178.093198
4.269483,10,11202.594761
22.342436,10,11226.028077
2.097983,10,11249.540838
10.231425,10,11272.322091
1.063171,10,11296.573364
4.45983,10,11321.061068
-9.407462,7,11337.067419
6.860341,10,11361.337264
0.682154,6,11374.300492
0.565345,10,11399.209568
7.578422,11,11430.186789
18.529191,10,11455.196337
0.240191,11,11484.644189
0.182691,11,11513.337963
3.419528,10,11536.229324
0.215096,11,11564.600804
4.180995,10,11589.119125
0.499397,10,11614.729632
17.071173,11,11642.469402
0.853925,10,11667.524021
0.205178,11,11697.459073
8.055272,10,11721.736973
0.7467,10,11746.309592
5.961289,10,11771.041506
0.184555,11,11800.376675
4.972729,10,11824.090463
0.325248,11,11852.238335
-3.969687,7,11867.33817
0.166062,11,11895.92954
0.208775,11,11926.046404
0.924251,10,11951.059819
2.113319,11,11980.215437
42.497863,9,11999.726754
0.647361,10,12025.854575
0.409806,10,12051.600881
0.285199,11,12079.599104
30.712815,10,12101.890732
73.864728,9,12120.190502
0.818101,10,12144.650166
0.316213,11,12172.735055
-9.973758,2,12175.92458
0.427241,10,12202.004268
0.24251,11,12231.189704
0.722851,10,12256.404917
5.642206,10,12281.778838
0.350784,11,12310.284125
-9.198437,3,12315.884885
-9.235543,3,12321.407672
0.417033,10,12345.94242
0.552373,11,12376.372595
16.74261,10,12400.669924
0.635327,11,12428.3666
0.297973,10,12453.896434
-9.408133,3,12459.498816
0.83447,10,12484.003265
85.025272,9,12501.804358
0.330371,11,12530.639365
0.679468,11,12557.079156
0.448361,11,12585.391751
16.516244,10,12610.629781
0.283266,11,12640.359169
0.1095,11,12669.746031
1.026718,10,12695.463844
1.602198,10,12720.250086
-7.126709,10,12742.955654
0.113893,11,12771.531773
0.277822,10,12798.086988
-9.990492,2,12801.988051
-8.800691,2,12804.967562
5.631282,10,12829.202606
1.462416,10,12854.533915
0.285171,11,12883.832093
-0.809051,3,12888.862669
3.223986,10,12913.448147
-5.224238,3,12919.035633
15.414967,10,12943.074077
34.391691,9,12962.346876
20.701009,11,12990.853279
1.286952,10,13015.579077
1.848718,10,13039.855816
0.503731,10,13066.43575
8.651538,10,13090.242184
1.14879,10,13115.751301
-9.244862,3,13121.062585
21.81793,11,13148.419331
0.532323,10,13173.387425
-9.940285,2,13176.500357
4.363082,10,13199.544139
10.00609,10,13222.294911
2.075405,10,13247.456968
0.219129,11,13276.306894
1.714504,10,13300.510482
0.839794,10,13324.933499
6.821832,10,13348.956232
1.2941,10,13373.09818
1.716231,10,13398.274013
2.108941,10,13421.79052
42.602154,9,13441.165382
5.07504,10,13466.393264
14.630257,10,13489.131756
60.885015,9,13508.65685
9.302222,10,13532.195012
8.039002,10,13556.422572
0.234022,11,13584.793359
38.80787,10,13608.755839
-5.532131,9,13628.76869
0.170696,11,13658.326288
-9.964998,3,13664.925413
3.225337,10,13690.200052
0.60434,10,13715.253988
0.256401,11,13742.887246
0.279272,11,13771.295611
10.897285,10,13794.848723
-9.778943,4,13803.587479
8.531829,10,13826.927234
1.066647,10,13851.301697
5.436441,10,13875.271781
1.558043,10,13900.264429
5.24321,10,13924.447136
0.527934,10,13949.424289
15.022216,10,13973.07396
1.89193,10,13999.035729
14.69033,10,14022.365485
34.053252,10,14044.166399
5.966606,10,14067.257515
5.084242,10,14091.494583
1.148414,10,14116.680232
0.503686,11,14144.993411
1.236256,10,14170.268152
-9.980207,2,14173.516231
0.320054,11,14202.293324
0.470181,10,14226.779468
1.1406,10,14252.924005
0.299265,11,14280.901333
15.084697,11,14308.027562
8.392594,10,14332.30747
-9.482641,5,14342.83657
0.173847,11,14373.108742
2.352453,10,14396.653445
-4.774453,7,14412.37416
2.240491,10,14435.942199
0.622519,11,14464.716237
0.153383,11,14493.982788
1.639363,10,14519.729416
0.309207,11,14548.731532
0.767004,10,14574.286421
0.992676,10,14600.21865
3.340846,10,14624.207435
-7.477098,8,14645.259139
0.494052,11,14673.574473
6.925374,10,14697.680267
2.169197,10,14722.062785
0.352038,10,14747.096851
1.041481,10,14771.513255
5.130313,10,14794.692655
0.176057,11,14822.908508
10.722105,10,14845.985079
26.479889,10,14871.363398
0.603231,11,14899.189556
1.353818,10,14923.813136
5.472914,10,14948.337277
44.265098,9,14967.426918
25.943014,10,14990.646044
0.74265,10,15015.403086
19.217491,10,15037.890616
1.069334,10,15063.397233
0.041761,11,15094.183292
0.780921,10,15119.228701
0.370446,10,15145.088887
1.5974,10,15169.837639
-7.874579,4,15178.067472
14.641797,11,15206.578147
86.48524,9,15224.756633
0.343852,11,15254.21719
20.869289,10,15277.4442
1.885947,10,15302.946118
0.09339,11,15332.277185
0.077496,11,15362.113663
22.671423,10,15384.920325
0.417896,10,15410.605467
0.932215,11,15439.473495
0.241471,11,15467.477536
0.88149,10,15492.670947
3.740986,10,15516.677608
0.382905,10,15541.677938
3.860544,10,15565.387537
-7.494805,3,15570.911461
86.700926,9,15588.770878
50.688345,9,15607.890538
16.943551,10,15630.453126
1.194755,10,15655.369567
0.206727,11,15684.164997
0.552466,11,15713.446473
0.303794,11,15742.152425
35.563047,10,15765.191308
5.444639,10,15789.657029
0.6588,10,15814.515304
0.174908,11,15842.154892
0.286199,11,15870.991017
6.918433,10,15895.069693
0.309014,11,15924.385261
0.099065,11,15955.367645
0.352839,10,15981.203701
0.297501,11,16009.732877
41.376523,9,16029.374946
-8.936057,6,16042.51426
0.240895,11,16071.961358
15.576715,10,16095.449732
1.761539,10,16120.460754
5.026156,10,16145.247209
0.533481,10,16170.251726
0.187391,11,16199.415
9.192036,3,16204.645622
2.552743,10,16229.152034
0.840132,10,16254.227844
4.374928,10,16280.025208
3.479725,10,16303.975998
1.220389,10,16329.550562
0.320633,11,16357.517353
4.710964,10,16381.51791
1.949651,10,16405.447043
17.492781,10,16429.491227
5.671306,10,16453.783422
10.08608,10,16478.304363
0.250955,10,16505.086995
0.19033,11,16533.588538
0.048681,11,16563.525635
0.283534,11,16591.844586
0.5491,10,16616.987705
0.421585,11,16645.869502
5.519629,10,16669.512222
4.661529,10,16693.204515
0.27315,11,16722.273591
0.081583,11,16752.265829
26.438859,9,16772.292637
9.058538,10,16796.113937
0.527863,10,16821.742091
1.968188,10,16846.742306
2.653115,10,16871.628129
0.485027,11,16899.603054
3.645681,10,16923.766607
0.828994,10,16948.416584
0.409128,11,16976.038507
0.360696,10,17000.878057
1.798338,10,17025.829443
1.260455,10,17050.284625
0.067392,11,17079.723482
0.928036,11,17107.482778
0.088354,11,17136.790227
0.657383,10,17162.607581
22.454756,10,17184.416554
0.922412,10,17209.249471
6.006396,10,17234.642265
0.700354,11,17263.19502
0.858259,10,17288.754878
0.22394,11,17317.997428
1.186704,10,17343.792318
-2.897022,10,17365.717472
8.317153,10,17391.197461
4.527856,11,17420.602814
8.714521,10,17443.442752
0.270842,11,17472.061383
18.108165,10,17494.978467
0.115177,11,17525.006315
0.590911,10,17550.952038
0.404001,11,17580.864337
-6.041558,9,17600.06119
1.685234,10,17625.517953
2.84536,10,17649.033336
0.235565,11,17678.378661
3.865015,10,17702.783231
6.391757,10,17725.747705
0.448934,10,17751.332775
1.568226,10,17777.868287
1.930714,10,17802.50173
0.443021,10,17828.528454
0.143446,11,17857.255402
0.17382,11,17885.011394
0.155315,11,17914.49786
0.444466,10,17940.708902
0.132416,11,17969.551474
4.551703,10,17994.617737
13.19816,10,18020.426388
13.735937,10,18044.604008
0.702673,11,18073.867735
0.441326,10,18099.120429
8.314242,10,18124.501523
2.503333,10,18149.268759
3.60426,10,18173.303311
-24.938457,10,18196.895726
2.151572,10,18220.230381
5.479241,10,18246.274107
0.774733,10,18271.006963
0.307303,11,18299.379506
0.242501,11,18328.030092
0.440747,10,18353.264557
16.148556,10,18376.923255
4.226797,10,18400.380363
86.839956,9,18418.632556
3.439625,10,18442.624327
0.106953,11,18471.527905
11.811078,10,18495.621649
0.380014,11,18523.530387
0.248624,11,18553.108501
2.689034,10,18578.0238
0.816482,10,18602.631679
14.343633,10,18625.671409
0.550625,10,18650.379397
0.159547,11,18679.615408
0.124942,11,18708.10822
0.216989,11,18737.038573
35.834886,10,18758.546611
2.730274,10,18781.984473
0.8885,10,18806.136454
33.180738,9,18827.135302
-6.579134,7,18842.469074
2.020781,10,18866.670664
0.971906,10,18892.672575
7.22081,10,18917.555712
4.37617,10,18941.977697
1.499085,10,18966.810966
1.331368,10,18992.809087
-9.747543,10,19016.955886
-7.399622,2,19020.070817
0.373752,10,19045.496616
2.036698,10,19070.9804
0.447396,11,19099.422565
0.218264,11,19128.589965
0.498331,10,19152.90197
0.39817,11,19183.413528
4.547799,10,19208.480541
1.124909,10,19232.830472
0.386999,10,19257.925935
0.126547,11,19286.216019
7.798966,10,19310.15206
0.680488,10,19335.711811
9.218899,10,19359.941492
-9.60461,3,19365.280694
0.760924,10,19389.72385
2.63715,10,19413.844614
0.468088,11,19442.715416
0.28608,11,19471.375053
1.579504,10,19495.993161
0.684942,10,19521.170362
0.361692,10,19546.328605
4.536147,11,19573.046252
0.159265,11,19601.144824
1.201987,10,19625.931591
7.50407,10,19649.247255
0.333497,11,19678.084485
3.96884,10,19701.175108
10.088391,10,19725.029187
17.937736,10,19747.910945
3.670558,10,19773.775448
0.491335,11,19802.036708
0.419298,10,19827.833743
0.52289,10,19851.878392
5.054168,10,19875.745663
12.206986,8,19892.576761
9.876717,10,19916.252525
0.170777,11,19944.741174
1.299448,10,19968.455241
11.250401,10,19994.558755
1.408109,10,20020.673385
1.01172,10,20045.352779
6.402841,10,20070.398577
5.741386,10,20094.35281
10.740239,10,20118.704511
8.947688,10,20142.294101
15.146999,10,20167.187855
12.965483,10,20189.907952
0.061549,11,20220.456824
12.114727,10,20245.057977
0.082432,11,20274.702438
1.597147,10,20299.406348
0.489351,10,20325.261403
0.91177,10,20350.941797
20.213018,10,20374.139076
2.131317,10,20399.563331
8.705704,10,20423.371413
5.280978,10,20447.168267
16.748955,10,20471.252985
1.79744,10,20495.560336
6.173607,10,20520.262511
0.217675,11,20548.803653
-9.41529,4,20556.918064
3.477259,10,20580.882444
0.033656,11,20610.443508
16.142039,10,20635.65961
5.214773,10,20659.069829
0.458814,10,20683.962765
0.279373,11,20712.24986
1.87033,10,20736.361316
5.795944,10,20759.668253
-3.567475,10,20782.440747
8.556295,11,20809.032662
12.906163,10,20833.012045
20.486455,10,20856.393335
31.291526,10,20881.427229
-6.65588,2,20884.449546
0.675789,10,20908.98156
-9.331098,8,20927.267195
-5.626412,3,20932.797583
7.782584,10,20955.980041
1.892356,10,20980.256848
1.296931,11,21009.637808
26.121517,10,21033.686887
1.355787,10,21058.624324
0.712254,10,21084.031779
2.958982,10,21108.420472
1.628915,10,21133.158453
0.131427,11,21163.158952
5.363282,10,21186.248967
1.017199,10,21211.464634
0.557471,10,21238.075198
32.721623,10,21261.37712
7.473144,11,21289.222017
2.887681,10,21314.721886
0.24277,11,21344.581524
55.130142,9,21364.129449
0.192232,11,21391.934411
6.299276,10,21416.174388
0.176015,11,21445.454
33.921096,10,21468.156959
0.179534,11,21497.657104
28.381429,6,21508.996313
0.132671,11,21537.463619
-7.889846,3,21543.032977
0.912819,10,21569.056554
0.717908,10,21593.345098
12.213814,10,21617.886899
1.254493,11,21645.442202
-9.940794,2,21649.134226
1.50349,10,21673.28277
3.28321,10,21696.397518
0.429359,10,21721.730812
1.581785,10,21745.552316
2.320146,10,21769.450557
-8.296799,3,21774.669192
6.877092,10,21797.507853
1.874464,10,21821.954063
0.356565,11,21850.331146
12.012389,10,21874.887398
1.247774,10,21899.268179
0.036407,11,21928.655233
21.481513,10,21949.585054
21.363798,10,21972.948749
20.044299,10,21997.056574
0.482475,10,22022.068605
3.881482,10,22046.524526
0.129247,11,22075.733845
-3.983726,3,22081.127419
9.055323,10,22104.163155
1.012189,10,22128.701627
7.17827,10,22152.946442
14.43552,10,22176.340974
0.445837,11,22204.098352
0.235848,11,22233.294366
7.823168,10,22259.820692
24.566473,9,22279.967629
1.532256,10,22304.730076
1.381737,10,22329.274379
5.000201,10,22353.368232
-6.709466,4,22361.038525
7.826497,10,22384.817725
0.927383,10,22409.833702
27.621612,11,22437.56339
6.601578,10,22461.330512
7.290715,10,22485.847414
0.354042,10,22510.813272
1.326053,10,22536.134753
2.456602,10,22560.384367
0.288559,11,22587.848118
4.999734,10,22611.187296
0.306133,11,22640.550263
0.523221,11,22667.647234
4.556431,10,22691.777803
1.115833,10,22717.385512
1.098965,10,22742.593091
12.087259,10,22767.402421
0.741456,10,22792.059073
1.294885,10,22816.873514
5.081437,10,22840.868709
41.068741,9,22860.857685
14.767315,10,22883.703235
4.283675,10,22907.238752
-69.711082,10,22932.327072
1.363404,4,22940.273649
0.142872,11,22970.297556
0.151353,11,22999.834118
0.550502,10,23026.0195
1.215786,10,23049.819599
28.391952,11,23078.829812
14.397173,10,23104.484456
0.442039,10,23129.554627
6.335845,10,23153.556555
0.511618,10,23178.676883
4.439127,10,23204.340268
7.543742,10,23229.961393
0.634293,10,23255.360301
0.976695,10,23280.175453
0.451226,10,23305.779019
5.083466,10,23331.573581
3.629046,10,23355.518094
0.201011,11,23384.05858
0.357975,10,23409.797192
1.107399,10,23435.067429
0.326374,11,23464.003641
0.149554,11,23493.024636
0.329038,11,23521.696315
0.881209,10,23547.063364
0.200047,11,23575.982388
10.320387,10,23599.320586
1.16686,6,23611.660043
19.469826,11,23640.546643
1.455669,10,23665.304261
27.997454,10,23689.807451
2.574313,10,23714.783287
0.386424,10,23740.983046
0.361705,10,23766.572116
0.579426,10,23791.295967
0.180997,11,23819.667467
3.20211,10,23843.12722
0.306475,10,23868.444479
-9.871289,2,23871.712937
0.793215,11,23899.838265
1.590946,11,23928.793965
0.37721,11,23956.787696
40.958883,10,23978.915913
1.925279,10,24004.321558
4.660234,10,24028.309217
0.457116,10,24053.82761
-6.757506,10,24078.20011
0.952534,10,24103.612303
0.1065,4,24111.194381
1.857148,10,24135.684414
1.39136,10,24159.677766
0.463367,11,24187.336601
1.482127,11,24216.734182
0.88676,10,24241.36202
10.886446,10,24264.743131
0.503254,10,24290.78903
0.167795,11,24319.776879
1.775852,10,24344.621007
1.550365,10,24369.291208
0.862394,10,24394.401246
7.824621,10,24417.438304
1.984072,10,24441.609873
0.442425,11,24470.450245
53.104543,9,24490.096521
0.687288,10,24516.632917
8.499568,10,24540.105916
43.820569,9,24559.47219
0.090739,11,24589.269204
33.425594,10,24611.68271
19.695005,10,24635.947559
77.595813,9,24654.095377
0.84502,10,24678.550703
0.357807,11,24706.651718
1.833059,10,24730.295543
1.937083,10,24754.918649
-9.441743,4,24762.705057
0.320116,11,24792.331522
8.930143,10,24816.211834
12.502438,10,24840.986552
29.619439,10,24864.111681
9.303802,10,24887.869456
0.789303,10,24912.688885
5.304558,10,24937.263391
0.236514,11,24966.431394
0.89307,10,24991.007107
-9.330693,11,25018.660831
14.203826,10,25040.956529
0.236599,11,25070.103669
