#{"t_start": 1603650677.3055604, "env_id": "CarlaGymEnv-v5522"}
r,l,t
-47.134119,14,4019.894877
3.06509,6,4032.190046
-8.07379,4,4039.990017
-9.31035,2,4043.051663
39.136853,15,4078.068628
-4.433099,4,4085.904958
-9.934355,4,4094.113642
5.774789,13,4121.864293
-4.981699,5,4131.854373
-30,3,4136.845178
-20,2,4139.727245
46.315825,10,4161.013719
-6.205072,2,4163.922202
-21.678171,10,4185.028168
-18.577746,10,4208.092638
-14.577121,15,4243.455114
-44.969388,11,4266.938079
-15.315859,15,4303.164675
0.596231,7,4317.565182
6.365687,10,4338.277948
-8.218545,5,4348.857719
7.235215,6,4361.096212
-6.428441,3,4366.677645
-9.178061,2,4369.656887
-7.301653,3,4375.229635
-15.345937,6,4388.259396
-49.861091,12,4416.468952
-21.440717,11,4441.300708
-6.12599,3,4446.620106
10.044729,9,4465.868002
-5.266751,14,4496.073257
-5.82231,4,4504.163505
-1.556293,10,4525.93677
-15.967551,10,4548.319554
-0.356923,9,4567.907712
-0.868532,7,4582.894687
-6.695127,5,4592.884748
-48.930182,15,4628.189392
-7.894102,2,4631.136025
-18.602429,13,4663.244176
-19.944555,3,4668.79977
-7.716446,10,4690.325551
87.989912,14,4720.365828
-7.952455,3,4725.491939
20.689175,8,4741.298225
58.487079,14,4771.419539
7.52615,10,4792.703026
-9.78349,3,4798.123991
-6.833583,4,4805.661023
9.062826,7,4820.078194
-18.459069,9,4840.12027
36.982044,8,4856.795996
-8.64009,2,4859.952986
-18.911329,9,4879.824965
-9.94711,2,4883.002198
-9.834735,2,4886.072312
-7.530772,3,4891.655891
-18.090943,7,4907.169055
3.986396,6,4919.340927
24.428989,14,4948.912244
22.850569,11,4972.701874
-9.755452,8,4991.651141
-5.798809,6,5004.27492
-13.748087,4,5011.311016
0.11023,4,5019.292964
-49.653174,8,5036.634592
19.085886,4,5043.609856
-20,2,5046.630558
-9.681721,11,5072.856147
-8.635786,15,5109.223199
8.246261,4,5116.202724
-16.457059,4,5123.561489
-8.041685,6,5136.467136
-2.829862,5,5146.501013
-4.467875,3,5152.278256
23.665832,15,5187.167049
20.480316,12,5212.634802
14.023186,9,5230.871269
-8.773317,2,5233.669448
-14.337317,13,5261.326713
-20,2,5264.706634
-4.636728,6,5277.005425
-29.034921,15,5313.135307
-9.777408,4,5322.01005
-2.640428,2,5325.732659
-3.732962,8,5341.952968
-5.607848,4,5350.117633
-9.628744,5,5360.263788
-2.890322,7,5374.986266
-26.837997,7,5389.745745
3.703398,5,5399.4914
9.079587,7,5413.652181
-8.112605,9,5433.836994
-8.526208,2,5437.088284
117.974618,13,5463.273405
-6.883035,3,5468.482969
-23.887998,15,5502.560731
9.484253,3,5507.43456
-8.405252,4,5515.53057
-18.866352,7,5530.373788
-7.903855,4,5537.802089
37.60928,14,5568.775882
-9.942073,3,5574.554855
-9.269159,2,5577.535784
5.525835,3,5582.741257
-9.343431,4,5590.361258
-25.726647,14,5621.834646
-9.696824,6,5634.150788
-13.483918,10,5656.272542
-15.088988,6,5668.973603
-14.961647,9,5688.225233
12.023369,4,5695.693867
-10.557691,5,5705.100005
-12.368123,15,5739.888983
-7.728704,12,5766.480362
10.657478,4,5773.700441
-18.474903,9,5793.866162
87.069451,13,5819.920735
-9.940548,2,5823.105381
-8.248641,12,5850.086676
-4.223721,3,5855.445434
-6.415634,7,5870.255704
15.657634,8,5887.494832
-31.216667,15,5924.9615
-9.972469,2,5929.056057
-10.369995,4,5936.399265
-20.128427,13,5966.132785
-9.678504,3,5972.036142
10.107373,6,5984.494884
6.249255,5,5995.18711
-18.414128,15,6031.309339
-3.172684,7,6046.057343
-0.582482,13,6074.62642
-17.652812,4,6081.956321
-16.431581,6,6094.585763
-4.912194,4,6101.734201
-8.513335,11,6127.305623
-8.88629,4,6134.898831
-29.28697,6,6148.230928
-27.601586,6,6161.062106
-3.386611,5,6170.675023
-34.847778,15,6207.089159
-9.828886,2,6210.236029
-9.932108,2,6213.815829
7.631939,6,6224.983719
-48.752354,16,6265.350793
-19.606502,4,6273.196118
4.361804,5,6282.797007
-9.801774,2,6286.098213
-9.50413,3,6291.45765
-20,2,6294.440798
-23.853794,11,6319.684813
-23.727822,4,6326.8498
-4.382908,14,6359.628182
4.440117,3,6364.612257
28.573432,10,6384.823627
-5.59638,4,6392.44418
-9.092237,6,6404.845022
-9.780236,2,6407.661002
-17.547123,12,6435.787558
10.506231,8,6453.728276
-8.559292,3,6458.916798
-2.485628,9,6478.299211
9.49102,3,6483.700607
-9.589172,6,6495.450428
-9.92732,2,6498.425939
-10.791393,4,6505.696921
0.311906,15,6542.32195
-17.767669,3,6547.52889
3.602926,3,6553.01517
-7.407141,6,6565.48289
-14.762232,8,6582.724226
-1.322642,3,6587.890018
-2.605398,11,6611.100917
-35.633371,5,6621.943789
-21.372611,8,6639.598279
-29.949792,5,6649.944021
-24.024848,7,6666.535384
-3.523877,3,6671.561101
-4.699557,8,6688.30602
73.377568,14,6717.891861
-12.782226,15,6754.907905
-9.977602,2,6758.036584
26.005545,10,6777.360727
-9.409974,3,6783.179719
-2.704016,2,6786.188951
37.67715,14,6816.45708
-19.761768,4,6824.391613
-9.769962,6,6836.928907
5.794931,3,6842.259751
-9.308739,2,6844.947008
-8.031895,10,6867.122901
-9.030489,5,6877.277959
-9.02912,2,6880.164906
4.242829,8,6896.780803
-9.035217,5,6907.511027
-8.894467,2,6910.371923
-2.441275,2,6913.441802
-0.018464,3,6918.640538
5.936406,5,6928.545135
3.773849,3,6934.239911
-1.761501,4,6941.94515
-9.915622,2,6944.808221
-19.570979,15,6982.827194
-10.102404,14,7013.71128
-9.74849,4,7021.449266
-5.857413,3,7026.567754
3.109575,3,7031.691855
-9.656763,2,7034.91691
-9.966024,3,7040.292089
-8.900911,4,7047.505155
54.179453,14,7078.810226
-8.687193,15,7116.587111
0.290894,6,7128.914111
-1.935185,3,7134.035442
-5.933184,7,7149.16986
40.26436,15,7183.393418
-4.898647,3,7188.723323
75.672706,13,7215.125267
-4.235605,4,7222.382359
-1.274262,15,7255.366636
0.17628,7,7269.89778
-1.92832,7,7284.878737
-9.565579,3,7289.888577
23.447157,13,7318.543735
-36.533993,11,7343.068877
-9.710584,2,7346.167153
-9.908934,2,7349.551965
-5.003704,3,7355.042008
-3.22045,7,7370.68646
-19.456267,5,7380.425109
-9.971844,2,7384.416912
-6.959809,14,7416.526155
29.158924,14,7445.852291
-0.547817,7,7460.487742
-11.968151,8,7477.467034
-6.98908,7,7492.367217
5.774741,13,7521.079279
-4.767583,3,7526.232202
14.328078,8,7542.385219
-9.927337,2,7546.435336
-9.595026,6,7558.817081
-2.887643,4,7566.041915
-11.159602,5,7575.564396
20.566544,11,7599.311084
-27.594662,10,7621.221798
-1.90621,14,7653.438212
-28.502922,6,7665.675998
-46.623373,7,7680.651163
-9.887242,2,7683.835376
-1.937558,15,7718.66346
-3.313282,3,7723.849201
45.235635,15,7758.07287
0.076302,9,7777.786046
-15.994888,10,7799.019033
-6.601715,2,7802.364025
-13.112217,8,7819.948893
-8.567835,5,7830.885871
-9.760711,3,7836.71056
-8.648105,6,7849.637668
-11.496891,15,7886.011709
4.538957,4,7893.279672
-7.482052,6,7905.986211
-8.08683,2,7908.827675
-9.953725,2,7912.046877
3.701576,5,7921.656593
-20,2,7924.590744
72.996566,14,7954.570312
-19.867407,5,7964.989246
-23.933403,12,7992.895197
-9.214815,7,8008.694044
-9.939197,4,8017.908463
8.133072,9,8037.190301
-2.588809,2,8040.003178
-2.808891,5,8050.363747
-9.843561,2,8053.04072
-4.049155,2,8056.05644
-18.248794,7,8070.806907
-9.402595,12,8097.059729
36.450006,15,8131.818841
-8.333116,4,8139.481816
-2.555713,4,8146.859416
-19.747318,3,8152.30374
4.444528,8,8169.48505
-9.858713,3,8175.429999
-20,2,8178.289821
-8.458859,2,8181.189097
-7.752154,4,8188.50418
-7.985268,16,8228.949086
6.533812,15,8263.857968
9.822712,7,8277.865707
-8.791731,3,8282.98486
-7.691372,6,8295.972094
7.324642,15,8330.988209
103.688381,13,8358.858378
12.966299,10,8382.186954
-17.608937,9,8402.55141
-9.690644,5,8412.949116
-7.527402,2,8416.088645
-9.388946,4,8424.108788
-2.83172,14,8455.257643
-4.628219,3,8460.545244
15.111575,10,8481.514061
-7.779854,6,8493.477047
-3.708066,5,8503.371036
-8.856462,15,8536.109816
-9.724926,3,8541.68784
-0.060804,10,8563.188318
35.135405,13,8589.878669
13.550342,4,8597.25391
-9.459991,3,8603.025441
-9.219172,2,8605.883337
-9.901996,2,8609.025246
122.575363,13,8635.699575
-3.623907,8,8653.214103
17.716322,6,8665.002076
-18.849478,8,8683.029037
-13.260844,13,8710.869382
-4.995247,9,8730.685686
-12.144933,13,8758.30075
-19.924894,3,8764.005667
-8.170631,15,8799.282893
-9.953459,2,8803.4062
-0.591375,4,8810.773767
12.084365,5,8820.931753
-5.454927,3,8826.253282
19.581159,8,8842.53943
9.785992,11,8866.238777
80.441667,14,8895.924085
8.849339,3,8901.415122
-6.811714,4,8909.447693
-9.213511,4,8917.194102
-9.381004,3,8922.740268
62.827875,14,8953.974635
-19.662158,7,8968.66395
3.732228,15,9004.08828
8.348177,7,9019.014089
-23.577271,6,9031.747795
1.783227,15,9069.795865
-2.035034,6,9082.574942
32.671856,15,9117.784089
-6.698044,5,9127.182688
-7.534045,2,9130.013206
-3.855752,2,9132.821042
-8.800877,4,9140.355558
-8.946197,3,9145.874895
-9.200035,3,9150.89694
-9.06616,3,9156.392581
7.096902,11,9179.402947
-1.481797,13,9208.285685
-9.28257,6,9221.174963
-17.157656,5,9231.687105
8.545138,4,9238.748819
-8.404774,3,9243.827056
4.822499,4,9251.265073
72.642352,14,9280.998782
23.15485,15,9315.461198
43.519947,13,9342.063578
-7.680493,5,9352.119841
51.280845,15,9386.618806
-4.866114,2,9389.626939
-0.124301,15,9425.97638
-9.840342,5,9436.877505
-3.300583,2,9439.90412
-17.719216,4,9447.581632
1.465644,10,9469.211041
74.29615,13,9496.52094
-19.260806,8,9515.037023
-0.562184,3,9520.206253
1.386531,5,9529.674675
-2.454689,8,9546.341217
5.937979,15,9581.7029
-19.606283,10,9604.955676
0.111891,14,9636.268549
-9.505392,2,9639.242114
4.132074,4,9647.407903
-9.927951,2,9650.395135
-9.81614,2,9653.69678
-8.584992,3,9659.105879
-18.804369,5,9669.257054
-9.964223,4,9677.62174
-29.586808,11,9702.893569
-6.716394,15,9738.161427
-12.239746,14,9769.384208
-15.484979,3,9774.592542
-5.430785,2,9777.601159
57.45683,14,9808.991086
46.676548,14,9840.481265
3.768204,8,9856.843849
0.267755,4,9864.862023
45.251414,14,9894.98692
4.439218,7,9909.141204
47.154676,14,9940.330008
-9.373222,3,9945.742295
-24.141214,14,9978.332415
-15.221282,8,9996.06558
-9.888778,2,9999.197531
-9.475853,4,10007.129748
-19.068301,5,10017.129241
-6.92513,4,10024.629019
-9.545287,2,10027.53295
-8.658809,8,10046.098963
15.288624,10,10067.502984
-8.96704,2,10070.400518
-9.965877,2,10073.407315
-5.18282,2,10076.551497
24.628702,12,10101.491167
7.503776,3,10106.654366
5.36765,4,10114.411807
-8.593907,4,10122.003744
-4.97928,4,10129.401042
-6.303029,2,10132.626061
-18.338492,7,10147.706982
2.82642,13,10176.589992
-9.246127,7,10191.856846
14.159265,14,10223.803826
-9.77867,3,10229.376815
4.025314,5,10239.12665
4.906719,8,10256.289239
51.239436,9,10276.092012
-9.894919,3,10281.79591
-9.665568,7,10297.844501
-0.866929,4,10305.154722
-8.890527,7,10320.294772
-49.631317,15,10357.535408
-9.874802,2,10360.598031
29.262484,14,10390.809616
-2.646123,8,10407.666611
62.880372,9,10425.42933
-9.091578,4,10432.923638
3.11732,5,10442.587152
-3.306481,7,10456.871657
-9.34266,4,10464.905285
-19.637524,5,10475.870924
8.474855,6,10488.565722
-9.655255,6,10501.313438
-9.432367,4,10509.152687
-9.376846,6,10522.136402
-19.102046,4,10529.743991
8.962283,3,10534.6942
7.362908,3,10539.818106
-9.734182,4,10547.755569
-9.37293,2,10550.974787
-9.693959,10,10574.898096
-20.52682,8,10591.299987
-7.715635,6,10603.429241
-39.19167,8,10620.494336
-5.522208,2,10623.636891
-13.10925,11,10648.49314
-18.135508,11,10673.130029
-29.153145,5,10683.116308
-9.614319,2,10686.629652
30.805242,11,10708.527141
-4.787998,10,10730.651958
-9.999947,2,10734.529819
-18.366823,5,10744.34529
-2.201602,3,10749.589705
-9.649078,6,10762.689295
-9.978244,2,10765.868055
-9.627681,4,10774.592991
-8.011035,2,10777.491735
0.571734,4,10785.088701
3.556844,4,10792.632011
-4.192474,3,10797.668258
11.501647,5,10807.402478
-9.189679,11,10832.671388
-5.694273,2,10835.475495
-9.729021,2,10838.454005
-9.492936,2,10841.475206
-9.899431,2,10844.32527
-3.297562,3,10849.56223
80.594489,13,10876.618298
10.197807,14,10907.178014
-19.232589,12,10935.238932
-9.95147,3,10941.101832
-17.47148,4,10948.528926
38.843234,6,10960.450178
-2.405359,10,10981.735129
14.246453,6,10993.897833
-6.501177,8,11010.88468
-8.270775,4,11018.251969
-8.991671,12,11046.932664
-4.78254,6,11059.668775
30.909027,7,11072.812594
8.923644,8,11089.105904
2.20774,15,11125.705776
-9.007995,13,11156.266835
-6.938167,4,11164.239551
19.608954,14,11195.572892
-9.037603,6,11208.238216
6.637095,4,11215.441831
31.216265,6,11227.525925
-9.32666,9,11247.438041
-4.955785,4,11254.672055
-44.641817,15,11292.713114
-0.514734,3,11297.959845
-8.597421,6,11310.468359
-3.265296,2,11313.150143
11.112975,7,11327.009668
-7.79575,4,11335.091838
17.219094,4,11342.671214
-8.79796,6,11355.208517
31.495199,8,11371.206917
-1.197797,3,11376.515981
99.522506,13,11403.993567
-9.665313,2,11406.892911
-0.837248,11,11430.732278
66.106432,13,11457.672148
35.01314,12,11483.818854
16.8723,4,11491.140904
89.840034,13,11517.416867
38.824814,12,11543.334393
-9.065651,3,11548.662734
1.728086,7,11563.376702
26.902766,6,11575.709898
-2.86795,3,11580.985268
10.818161,11,11603.678834
14.588961,11,11626.44102
-8.032667,4,11634.602184
2.663732,14,11664.593138
-19.407571,13,11695.320443
-19.017535,10,11718.410206
-2.114833,6,11730.720781
-9.417551,2,11733.820996
-7.235308,4,11741.330958
7.163226,14,11774.072463
-3.309347,3,11778.98504
-8.342144,2,11781.959351
9.394906,3,11786.987067
-1.89175,5,11797.001905
8.706779,4,11804.304463
78.858138,14,11834.818215
54.372796,14,11866.328486
-9.559931,2,11869.440054
53.037239,12,11894.095376
25.86184,9,11913.144162
-6.373364,12,11940.707039
-3.030912,14,11972.120552
-9.22952,2,11975.216141
-9.714367,8,11993.441461
-9.229257,7,12008.421813
-20,2,12011.806921
37.025354,14,12043.728665
5.892661,4,12052.032664
-11.843813,3,12057.032028
-5.595491,4,12064.351726
69.636088,14,12094.581181
72.203978,15,12129.117811
49.258907,15,12163.03183
-2.517177,9,12182.01404
-17.967982,6,12194.345113
100.937818,13,12221.216506
7.648045,8,12237.759182
-9.031963,2,12240.572183
-9.951581,2,12243.881332
16.043272,6,12255.387907
-5.704728,2,12258.319918
50.514304,15,12292.402475
-35.827979,8,12309.582828
3.429055,5,12319.68451
-15.283211,4,12327.102406
-27.607245,14,12360.99034
2.819484,10,12381.772114
-9.790921,5,12392.817987
12.723087,10,12414.574112
-17.42685,11,12439.657994
70.406189,14,12470.874739
-9.983019,2,12474.191153
20.102353,7,12487.96724
115.34692,13,12514.781747
-7.530632,3,12520.479814
-19.795801,7,12536.470337
34.788435,15,12571.916103
-6.977779,13,12601.197643
-9.830332,2,12604.384595
13.119783,7,12618.204557
-9.924486,5,12629.182044
-9.940719,2,12632.422834
-9.257198,4,12640.180864
-9.163282,4,12648.665321
-6.604255,3,12653.983034
-9.995075,2,12657.462186
-9.3844,6,12670.835399
-8.625075,3,12676.12615
4.007449,3,12681.125324
-22.272276,5,12691.39188
-9.577052,3,12696.610549
-35.59517,6,12708.708156
11.700144,4,12716.162024
8.361571,11,12740.004996
-9.577112,2,12742.987145
109.805104,13,12768.891589
-4.738711,12,12797.162828
60.197978,14,12827.504719
49.352264,8,12842.918492
-24.187168,10,12865.65487
2.762044,8,12883.599516
-9.840148,4,12891.622058
-19.657755,6,12904.365609
3.524419,3,12909.498194
-9.934375,2,12912.676231
9.498472,3,12917.949729
5.625676,5,12928.372694
-4.59847,9,12948.0313
40.919472,13,12975.211263
46.740824,13,13003.434479
-25.921593,8,13020.224441
-7.99098,3,13025.418536
-30,3,13031.233071
-9.559167,3,13036.335118
4.239351,4,13043.641057
11.745822,5,13053.253659
-6.002514,5,13063.180735
53.818809,13,13090.974252
-9.397025,2,13093.824239
-13.422942,15,13128.22093
-8.813253,8,13147.324142
58.577925,14,13177.695238
39.383518,14,13209.570262
12.449308,14,13241.021005
-9.721231,2,13243.786536
36.624667,15,13279.913759
9.246077,10,13300.962202
-4.33873,3,13306.159934
-15.180169,11,13331.268728
-9.66996,2,13334.167687
-8.98036,11,13359.019015
-18.098841,11,13384.464966
-13.871638,14,13415.566836
-6.305123,2,13419.122903
-6.693943,3,13424.407689
-9.838971,3,13430.109772
-12.610573,12,13455.884661
-4.621309,2,13458.896832
-9.282188,6,13471.59104
-14.026422,12,13498.948805
10.202278,7,13513.502493
8.971853,9,13531.738858
-20,2,13534.836749
-9.694456,2,13537.88874
-7.285503,8,13554.925379
36.742296,13,13581.764211
-8.939425,7,13597.037445
-9.321176,9,13617.773149
-3.024337,6,13629.744654
34.434154,15,13664.269394
-12.367197,15,13700.436338
-22.703319,13,13730.433259
101.661375,13,13757.278836
-9.398867,5,13767.437802
5.454994,4,13774.280632
-5.968202,5,13785.249224
-8.02243,4,13792.671012
-7.953146,2,13795.524719
-9.99056,3,13801.441222
-16.80966,10,13823.854009
-9.437929,6,13836.632246
-9.202753,2,13840.394707
-13.173651,8,13857.509908
17.03804,6,13868.892262
-2.580888,2,13871.876202
16.136544,7,13885.490001
-36.875768,8,13902.186052
-3.431493,2,13904.868731
5.972144,6,13916.606588
-9.942835,2,13919.832013
-9.791509,3,13925.465005
-9.012591,10,13946.921036
9.603769,9,13965.209607
-8.877204,3,13970.65302
-2.147899,2,13973.77837
-3.313475,4,13981.040401
43.61895,14,14012.428917
-9.931989,3,14018.450902
-9.712808,2,14021.881455
-6.013707,4,14029.730403
-20,2,14032.786339
-0.317286,3,14037.835848
3.274694,15,14072.920437
6.690019,5,14082.163909
-20,2,14085.301111
53.927455,11,14108.220815
-29.508059,4,14115.683908
-19.812322,3,14121.173624
113.613426,13,14147.892191
-29.401447,6,14161.193483
-3.451675,6,14173.316525
15.008756,15,14207.953341
-9.890374,3,14213.520018
-18.862305,9,14234.054509
-14.071691,8,14251.439904
-9.504608,3,14256.851039
7.463415,3,14262.174289
-9.147419,2,14265.147175
-9.883831,2,14268.04615
-25.687356,12,14294.183059
-1.538052,3,14299.271648
-8.629292,4,14306.818617
-8.700582,3,14312.062088
-9.826308,5,14323.125596
-9.451561,4,14330.880461
-20,2,14333.725966
-18.655096,12,14361.582196
99.923594,14,14391.629144
10.646037,15,14427.559227
-26.543212,14,14461.170342
-24.338566,7,14475.499944
-2.150343,2,14478.586082
-5.335486,5,14488.077855
-25.705732,12,14514.670888
21.724196,15,14549.059388
-9.976185,2,14551.987615
-9.647945,2,14555.050096
-5.551225,5,14565.045124
-1.187007,11,14588.697715
-8.440159,3,14593.981553
-35.579142,12,14622.004475
-8.612416,11,14645.27802
34.739837,15,14680.019672
-26.225743,6,14692.352559
-0.267227,8,14708.842786
103.373398,14,14738.337925
-5.57661,8,14756.106726
-9.356047,7,14771.65927
-9.952651,2,14774.796152
-5.315934,3,14780.04044
-9.307427,3,14785.444731
-4.313241,4,14792.540921
-5.913055,15,14830.351092
-9.44238,3,14835.923035
2.471794,3,14841.418425
5.605208,5,14850.901066
10.695083,14,14881.548937
-3.331415,5,14892.797172
98.606556,13,14920.413011
6.793031,3,14925.17087
